"pid","assessed_value"
7444,561582.954377234
7445,551600.637008472
7446,473450.608231642
7447,855674.650959635
7448,554935.458102536
7449,578876.142401539
7450,503829.728615548
7451,764868.75616528
7452,521763.446816658
7453,487697.760699863
7454,584744.816339233
7455,596894.771738606
7456,482095.44463919
7457,750431.610976999
7458,412894.485113775
7459,527918.694825702
7460,498697.370717513
7461,441823.264111316
7462,429630.337388986
7463,560264.160654454
7464,1591111.790406
7465,574442.842467417
7466,609745.736133273
7467,495959.368696383
7468,506228.887574363
7469,493813.340043704
7470,509394.998132309
7471,515822.234947751
7472,525779.69054015
7473,605948.715421208
7474,476348.965589333
7475,577135.999628141
7476,529905.079878409
7477,548194.226742513
7478,542801.513723054
7479,524392.90186722
7480,624360.741831285
7481,576546.387509688
7482,511827.194001077
7483,620839.034991793
7484,558906.40941013
7485,544899.595208147
7486,820456.737079744
7487,595406.139650435
7488,528525.607954718
7489,497071.519764312
7490,457794.456660504
7491,593189.901102769
7492,1000700.61516684
7493,492404.095316638
7494,572272.978512555
7495,552085.911166603
7496,587192.83088882
7497,1090887.80023711
7498,456948.726600457
7499,547480.202627124
7500,555096.954290506
7501,536499.508549933
7502,541396.982995877
7503,564639.555024655
7504,508142.057111316
7505,614819.068011444
7506,568370.723151671
7507,508439.984648342
7508,569032.981876564
7509,608772.462460369
7510,490854.455468924
7511,559992.336009793
7512,466178.352207879
7513,513918.087586022
7514,575339.208081127
7515,696406.951649711
7516,547633.445603425
7517,521709.750812287
7518,537941.993399094
7519,676425.097303619
7520,509378.225880934
7521,565267.544833488
7522,583237.20509709
7523,534181.306840961
7524,504799.338629106
7525,500754.926760074
7526,501080.29570416
7527,535096.445347876
7528,534223.639869875
7529,512739.954265199
7530,579354.519705482
7531,598887.654573018
7532,1113966.50991141
7533,562645.880141884
7534,622163.32174816
7535,595620.750228022
7536,759239.31959847
7537,452836.065291476
7538,587850.236933482
7539,602668.16750076
7540,515062.416128903
7541,495578.624788987
7542,531476.50521758
7543,542722.673832741
7544,419257.744356256
7545,430491.188618499
7546,581379.83265449
7547,633512.485111395
7548,553724.080731687
7549,520047.805731251
7550,509176.985058263
7551,799141.654966879
7552,547485.496089521
7553,544437.665656124
7554,824580.299175332
7555,887186.085433027
7556,521941.860090512
7557,527356.882329724
7558,575915.603717337
7559,583823.698620573
7560,446509.992218229
7561,551671.579007726
7562,480897.541735349
7563,635363.227188076
7564,551190.262369776
7565,562289.470284364
7566,468477.892805105
7567,496417.177831073
7568,675188.64695458
7569,543848.327880681
7570,546710.767597524
7571,456591.590608875
7572,560313.044110074
7573,1912961.74096562
7574,568114.644812341
7575,545954.160036454
7576,681489.294905798
7577,596058.915167912
7578,589150.632756197
7579,534860.479741682
7580,712383.954130723
7581,439747.801635875
7582,506271.65138309
7583,774303.773198053
7584,713653.666458821
7585,1567101.56445761
7586,521709.750812287
7587,797978.115660543
7588,603708.855681123
7589,509845.569687126
7590,558711.498335385
7591,629586.200085417
7592,1148843.89648706
7593,501791.445851545
7594,1048937.33596947
7595,608475.789352873
7596,513080.392840848
7597,509530.542673216
7598,528446.574113984
7599,529208.429705002
7600,570922.566536367
7601,624942.82116747
7602,582026.521230926
7603,500499.310155684
7604,647992.267839115
7605,547413.545479612
7606,457859.126938815
7607,710530.533060713
7608,589448.78950478
7609,578219.972164502
7610,586074.790130502
7611,587539.506378666
7612,640123.550852422
7613,511142.188530612
7614,549171.252707807
7615,577650.183512894
7616,601351.613222193
7617,522570.798500751
7618,465340.642799541
7619,590790.599205345
7620,565777.722299967
7621,610185.07438829
7622,585045.074916276
7623,577935.587516031
7624,611068.029892177
7625,1033052.75055736
7626,574634.629069858
7627,950829.095170698
7628,550280.47108316
7629,511488.961570941
7630,967947.950395004
7631,613696.189822076
7632,507962.138418342
7633,551121.153884246
7634,485113.552255539
7635,501116.072742959
7636,707269.711452796
7637,573368.847449365
7638,511561.843291948
7639,471876.444062666
7640,865371.101753415
7641,543679.317487568
7642,619900.797167167
7643,520331.425688574
7644,650515.930223045
7645,548861.33636724
7646,664133.261020158
7647,532249.179360268
7648,504305.629874798
7649,563290.357461801
7650,622285.897589987
7651,596254.96682261
7652,451201.894580806
7653,599202.636838289
7654,426730.884975048
7655,929092.382746612
7656,552540.818385753
7657,584589.768089424
7658,613558.586231516
7659,574194.594708041
7660,580376.789908312
7661,529015.557004478
7662,1096092.2163145
7663,922429.074335027
7664,502945.095999861
7665,393754.791712774
7666,569032.981876564
7667,764325.594419814
7668,829376.680456936
7669,1926441.02278794
7670,525186.184983476
7671,557977.898937679
7672,529279.398568085
7673,452327.734075728
7674,601853.372634751
7675,501067.750075776
7676,570324.922527811
7677,508742.170127371
7678,511798.485360555
7679,578219.972164502
7680,897876.520181307
7681,1033807.61012511
7682,518664.244558679
7683,504002.391256804
7684,968906.66577683
7685,444128.087784633
7686,559099.712671978
7687,525896.492409649
7688,576043.326602393
7689,566828.187790183
7690,613390.898324518
7691,572538.202290937
7692,546986.646397206
7693,553865.120600961
7694,530937.74084797
7695,984327.154116966
7696,590251.381995227
7697,517405.552428171
7698,676493.696537153
7699,634735.104767003
7700,555725.693324347
7701,580874.264524715
7702,591918.250647545
7703,523176.487252186
7704,579436.118396871
7705,535065.509041485
7706,472860.238530716
7707,522781.301131488
7708,612998.467729823
7709,628201.532937173
7710,500465.609660245
7711,570916.747127526
7712,570293.531504556
7713,565223.576089428
7714,543100.535170731
7715,548861.33636724
7716,560943.04928714
7717,530431.308130362
7718,525332.52671583
7719,600555.053839672
7720,817170.838417237
7721,707145.344348274
7722,533354.560319381
7723,552692.369966117
7724,511353.450640512
7725,756314.204514372
7726,956675.905411699
7727,543482.863536764
7728,579865.270634966
7729,909990.074064685
7730,586349.621261351
7731,535325.984460724
7732,530016.196863396
7733,946201.597627972
7734,536410.540961773
7735,701243.611956479
7736,585295.768036746
7737,672246.701041557
7738,673854.84930456
7739,668859.81344262
7740,570821.571472021
7741,560013.774985312
7742,1148668.60905408
7743,610913.751414818
7744,590720.842748533
7745,517511.160815172
7746,583447.46420592
7747,573132.361649935
7748,915416.460096352
7749,1257104.50942349
7750,701433.430955
7751,514805.178262246
7752,814263.142456584
7753,661967.791980288
7754,502201.966750248
7755,731635.251740006
7756,589789.458633918
7757,622620.610144061
7758,498438.214366727
7759,549171.252707807
7760,670921.45238564
7761,487801.869202527
7762,541233.760025722
7763,501760.381494098
7764,507962.138418342
7765,703598.279204121
7766,619001.435438699
7767,561928.533689792
7768,601006.560273366
7769,511089.649920537
7770,552029.423881632
7771,686338.583773024
7772,571675.348667636
7773,507403.601416075
7774,508497.614406629
7775,540666.242591719
7776,543628.894597587
7777,682113.398683946
7778,546481.317166005
7779,617034.506831441
7780,804829.881231761
7781,532747.790045991
7782,582509.775574882
7783,574156.283846129
7784,1130146.13143814
7785,578843.034343741
7786,612132.364956115
7787,510993.550703607
7788,583429.01208853
7789,496200.394561039
7790,527278.16226281
7791,475502.284045448
7792,485774.342533339
7793,591087.388821921
7794,532599.378861808
7795,619148.991434601
7796,645883.699620442
7797,1010011.05063664
7798,700920.788904918
7799,507890.410018691
7800,589442.027210777
7801,1226597.70619112
7802,685286.780223425
7803,601494.506481166
7804,575155.963711554
7805,554910.477755623
7806,553414.486681538
7807,516417.385863871
7808,580165.722976697
7809,558049.771216742
7810,1106782.39299549
7811,554324.955880726
7812,1121942.16610672
7813,922595.864050318
7814,589408.812289944
7815,586324.239033617
7816,594539.81085335
7817,501574.511464883
7818,533286.882871319
7819,571533.809078636
7820,546092.428967466
7821,586060.111929208
7822,515062.416128903
7823,672514.47111097
7824,428334.51975571
7825,542488.898160022
7826,716986.410988335
7827,549804.184372118
7828,596060.713810031
7829,1366994.21666675
7830,1117588.58458237
7831,617944.943843417
7832,537927.823063299
7833,872777.073617787
7834,560442.991003158
7835,1117017.34024058
7836,543628.894597587
7837,785999.36189905
7838,575045.264074868
7839,549367.916547618
7840,481331.99052349
7841,606431.419684041
7842,477098.966540455
7843,903114.073407361
7844,601529.85883894
7845,634469.60198161
7846,556679.668559395
7847,517833.046166666
7848,681473.215219978
7849,450685.784718221
7850,520159.238204108
7851,517940.713515939
7852,471489.07311507
7853,837987.660056798
7854,582468.564006987
7855,437973.26336045
7856,572677.303339021
7857,656704.830774434
7858,623951.417418107
7859,594266.503348632
7860,627099.435991636
7861,547485.496089521
7862,913882.868498722
7863,518302.358088245
7864,725156.78275718
7865,509623.389068147
7866,561135.873895533
7867,537371.413609384
7868,563515.922415636
7869,560313.044110074
7870,1048512.42386243
7871,641081.691835765
7872,624413.172887377
7873,1054387.53995315
7874,1002132.49232888
7875,602755.043677175
7876,514836.938343702
7877,566534.279905566
7878,1162231.24680661
7879,497506.230608963
7880,891310.304220876
7881,447628.219330586
7882,576044.557994242
7883,1036933.87434236
7884,562540.706271286
7885,877566.204016239
7886,568637.646032948
7887,1045441.70602984
7888,541292.834457418
7889,492404.095316638
7890,500063.172694397
7891,633628.626613703
7892,390624.722800259
7893,623362.347579872
7894,897871.136158298
7895,589882.970513928
7896,621203.049388501
7897,503111.432095774
7898,515563.77579807
7899,530029.040768976
7900,674002.861980661
7901,517440.698767406
7902,560283.192724897
7903,1086825.66572736
7904,560841.313995634
7905,576689.17452776
7906,547642.520274146
7907,499678.179668992
7908,640846.693164323
7909,833909.503506118
7910,522924.417227594
7911,504996.135177465
7912,479733.437952191
7913,559425.493394144
7914,500516.811059594
7915,592559.894629085
7916,723099.099363309
7917,713076.897343612
7918,808825.558710811
7919,589228.900794657
7920,669009.429640167
7921,619491.526846652
7922,869795.398203414
7923,606679.128622354
7924,635637.95063764
7925,517202.142261513
7926,523545.715074229
7927,574565.811153842
7928,590573.747903321
7929,570320.118046879
7930,484190.414689804
7931,1071554.77619779
7932,404763.909891093
7933,574846.573572152
7934,515480.056718269
7935,528893.727120166
7936,500755.103068751
7937,489630.575636941
7938,944022.830731048
7939,521941.860090512
7940,586308.070348585
7941,1105174.57787715
7942,604756.741282324
7943,587602.518218563
7944,565421.163759507
7945,655621.541355135
7946,561287.461155831
7947,492597.522191947
7948,498726.409700517
7949,622087.751500699
7950,591985.85293942
7951,646041.436009931
7952,1028795.23360227
7953,571501.151401535
7954,469510.92025608
7955,614005.770384363
7956,504366.079471247
7957,496831.765817199
7958,495551.060272826
7959,672225.773471661
7960,490854.455468924
7961,489898.035322735
7962,804748.432871769
7963,581231.394023937
7964,492404.095316638
7965,553865.120600961
7966,538856.22778513
7967,494669.709646405
7968,628911.361826588
7969,648380.830087188
7970,604626.803505439
7971,1057586.8757171
7972,648198.020099229
7973,650623.47915378
7974,457175.497160211
7975,533868.027706553
7976,557809.739613903
7977,591081.989749234
7978,621743.049432636
7979,454760.94042608
7980,519975.279868094
7981,1459198.14967665
7982,1051900.51120995
7983,623975.407538951
7984,474591.955433499
7985,505368.946648119
7986,633507.637495127
7987,594002.375824042
7988,591850.502736758
7989,703750.754434827
7990,523754.565274422
7991,885134.219442863
7992,510071.95866765
7993,526999.292195423
7994,475826.265428298
7995,645759.053196306
7996,581653.411052137
7997,561483.607058703
7998,520659.043029736
7999,534582.942436695
8000,806055.446203452
8001,663598.837460156
8002,571716.909388033
8003,655714.159390772
8004,573083.885589322
8005,470907.85249458
8006,590169.979377449
8007,699068.231511389
8008,593332.842463719
8009,640739.569231339
8010,720897.714875442
8011,483820.800900654
8012,616115.703049909
8013,622927.85424196
8014,704199.155850629
8015,497848.471530014
8016,520915.396356837
8017,608119.586311688
8018,881973.118499442
8019,543983.53943023
8020,482192.977775601
8021,586713.060488566
8022,599185.207581456
8023,571097.507294536
8024,562027.777044958
8025,568210.28426926
8026,627130.88507184
8027,505399.424300917
8028,558160.524614099
8029,1142058.70318657
8030,600489.456711808
8031,637397.47209543
8032,1255625.32085949
8033,754747.450830435
8034,591548.206691407
8035,436492.720325623
8036,560361.537724166
8037,605674.035282316
8038,527872.063803165
8039,544610.318750281
8040,503075.253959768
8041,535239.30050252
8042,541126.673960613
8043,583354.658879401
8044,523316.885338507
8045,547633.445603425
8046,487801.869202527
8047,537828.745979688
8048,578274.366251818
8049,520136.963983098
8050,528089.81906854
8051,1371929.68816294
8052,521709.750812287
8053,605295.152490559
8054,590800.561982904
8055,956787.793329764
8056,558919.297102145
8057,590838.561914291
8058,543965.974879117
8059,604195.509370763
8060,565586.165992925
8061,1159978.19371111
8062,607456.218094764
8063,527488.835761737
8064,593996.363320531
8065,478103.533477454
8066,483820.800900654
8067,568149.686261266
8068,593522.488939288
8069,967506.887824454
8070,507097.761283903
8071,501080.29570416
8072,646228.813667037
8073,639748.886139935
8074,420061.401637143
8075,884714.74709229
8076,1018299.12724774
8077,508845.070644141
8078,593277.15680982
8079,534580.462705717
8080,583309.661676624
8081,518756.646536788
8082,489060.496362397
8083,569131.792289125
8084,560918.071835458
8085,520163.444997184
8086,585223.024008688
8087,620581.466928982
8088,594128.222112124
8089,577255.847263042
8090,558168.323512769
8091,733092.949008091
8092,648342.145200829
8093,632233.914200735
8094,518614.229091336
8095,603601.539926511
8096,675102.559981189
8097,518941.912953802
8098,582994.483857091
8099,978901.888202934
8100,636792.47260535
8101,1368815.98127241
8102,570564.242995397
8103,487963.080103529
8104,673854.84930456
8105,693855.27082879
8106,581230.834076944
8107,543491.036051037
8108,636173.019095275
8109,595931.479925208
8110,612998.467729823
8111,700516.542517737
8112,538295.465099829
8113,704163.716428154
8114,734040.831607378
8115,560881.702205468
8116,913375.970143685
8117,574582.969474479
8118,577307.964211313
8119,560166.735382627
8120,708632.082018261
8121,497468.462029645
8122,462409.522445366
8123,791227.291053924
8124,589442.027210777
8125,522362.738728634
8126,600748.563025338
8127,518790.01816834
8128,589132.052589256
8129,522619.416775019
8130,620868.751579362
8131,508054.032156845
8132,540671.104058596
8133,617798.888591505
8134,518386.671941641
8135,845875.564120824
8136,487036.680820247
8137,537439.603942833
8138,459088.574484986
8139,602436.28126498
8140,706203.424787247
8141,671879.738130774
8142,711890.277741902
8143,571872.746768208
8144,553347.712633385
8145,539829.796315632
8146,513162.352576838
8147,488325.177647406
8148,430591.331474324
8149,581547.697393332
8150,598438.61879738
8151,549264.79422741
8152,487601.394892271
8153,825915.740756306
8154,578353.608480093
8155,831598.882730165
8156,583797.032139415
8157,548772.694037213
8158,624441.400937534
8159,568710.464188061
8160,924894.548594903
8161,533629.58115452
8162,638861.955761472
8163,559082.126882947
8164,523148.624240804
8165,614180.065141949
8166,423904.327474721
8167,629366.825958097
8168,570138.753923641
8169,573851.495679941
8170,497330.270635336
8171,482897.435413816
8172,535108.789441503
8173,1606273.55138629
8174,503206.663152227
8175,483455.284623266
8176,616366.280671846
8177,576112.814667377
8178,585823.19154606
8179,582040.222858397
8180,424764.527590405
8181,482324.122762079
8182,610713.33206116
8183,475826.265428298
8184,624953.373924162
8185,894101.637593814
8186,499226.674962247
8187,625870.982495166
8188,500601.124386227
8189,546588.851129123
8190,586581.424939361
8191,504396.371202772
8192,1110904.77449396
8193,579206.417158861
8194,525576.62650431
8195,558452.398127238
8196,518735.331609423
8197,545838.429045704
8198,525920.287728946
8199,479937.588956497
8200,662439.603022064
8201,712433.519687598
8202,610790.966632388
8203,751756.619181728
8204,461212.035182691
8205,461459.402876112
8206,582644.346295981
8207,778260.937939979
8208,471026.522175706
8209,582893.586718056
8210,556198.355367647
8211,586324.239033617
8212,603348.888474675
8213,503061.002148264
8214,521709.750812287
8215,533497.039520166
8216,603380.713460505
8217,506902.89201432
8218,913891.257209199
8219,530029.040768976
8220,550878.824051989
8221,625689.184171969
8222,422489.830772514
8223,429008.12314343
8224,569908.873373954
8225,503510.320916236
8226,600260.889335996
8227,492178.217671264
8228,505639.023523999
8229,844522.179786989
8230,594680.933981152
8231,602265.580027252
8232,545942.310273506
8233,591140.526617415
8234,568766.550283456
8235,504396.371202772
8236,516114.398416987
8237,570597.006907309
8238,622871.868148527
8239,708936.278131225
8240,525664.923258886
8241,571924.133253693
8242,843328.347618654
8243,512535.724726298
8244,536513.290011862
8245,747505.131665062
8246,522533.010869062
8247,540471.408728174
8248,579434.261223068
8249,537496.493419713
8250,697866.772701558
8251,545857.565672192
8252,521048.335652076
8253,581379.83265449
8254,537439.603942833
8255,617081.361608662
8256,557676.205711834
8257,547485.496089521
8258,396082.3437647
8259,493014.766783769
8260,533109.131056055
8261,513991.586548422
8262,553560.187519626
8263,526336.916547342
8264,614750.783063196
8265,494150.751493841
8266,596060.713810031
8267,568114.644812341
8268,636806.07514032
8269,494925.771988127
8270,589356.998531185
8271,661656.189170642
8272,602777.250600315
8273,625459.768139546
8274,561012.475326275
8275,475826.265428298
8276,564479.566441222
8277,631737.45710784
8278,548772.694037213
8279,615121.019854405
8280,514458.442037587
8281,563635.22100149
8282,527882.949221434
8283,547485.496089521
8284,535531.268669907
8285,530870.648479402
8286,773994.684706547
8287,576958.117099522
8288,666631.250010067
8289,555604.772715883
8290,802222.301320387
8291,569613.473616966
8292,559570.502023677
8293,644448.937986601
8294,533253.165336574
8295,556075.26866971
8296,577113.900897085
8297,671956.645587466
8298,756197.089092204
8299,642592.83120986
8300,577103.382228819
8301,551097.241973017
8302,585493.896125123
8303,527114.252237129
8304,584728.86982635
8305,674002.952638058
8306,563418.415355714
8307,546710.767597524
8308,564704.357550507
8309,596234.3183522
8310,1197849.71443896
8311,513450.516524199
8312,570862.414236976
8313,635844.699794195
8314,575661.868270262
8315,531205.140028034
8316,1186060.65778743
8317,702929.041838968
8318,525896.492409649
8319,515559.281102031
8320,595600.92839534
8321,676452.781186259
8322,624018.035145878
8323,648752.364389705
8324,591548.206691407
8325,565924.584186041
8326,542630.397470664
8327,520357.512043356
8328,517061.068049926
8329,605085.5142284
8330,505101.768637809
8331,503099.221071051
8332,513918.087586022
8333,564701.991062462
8334,494542.067393926
8335,658433.064343829
8336,542280.756653778
8337,670722.745036197
8338,500729.699059722
8339,717461.308808365
8340,461283.676037911
8341,524607.966428929
8342,676574.807994752
8343,553937.188867731
8344,488379.236718576
8345,490951.079917356
8346,614980.745009572
8347,489981.88106222
8348,593430.950729168
8349,518634.667646064
8350,741158.022067927
8351,576158.152394043
8352,634071.840422635
8353,508742.170127371
8354,490529.230351542
8355,482726.505201467
8356,537684.234478131
8357,522924.417227594
8358,521709.750812287
8359,548829.537757071
8360,518508.463807316
8361,560858.518802581
8362,626147.64383157
8363,630786.831770284
8364,535841.051371535
8365,1274361.67594136
8366,695789.463520131
8367,794177.664216218
8368,817737.229175074
8369,654766.464536559
8370,543964.500380951
8371,541721.524118306
8372,493025.339426254
8373,558656.847437311
8374,530693.748428574
8375,574379.715592503
8376,496628.518518483
8377,927083.128873412
8378,664381.77156301
8379,497509.695608523
8380,558762.985152868
8381,483291.143633162
8382,543422.04901927
8383,578941.299834328
8384,788623.329201203
8385,537517.960632667
8386,687387.16337701
8387,696524.769280378
8388,561012.475326275
8389,529891.805784929
8390,519975.279868094
8391,644277.381069882
8392,768186.923789415
8393,575456.693110977
8394,516770.912661929
8395,540383.925212507
8396,473247.006238924
8397,423201.849012011
8398,548861.33636724
8399,589013.941121063
8400,482963.092374507
8401,695252.814968314
8402,589696.453826516
8403,600748.563025338
8404,517784.718385141
8405,681817.248255835
8406,549367.916547618
8407,550985.459872115
8408,514072.187870051
8409,501718.945337632
8410,592613.138007607
8411,497961.804751555
8412,610207.795207045
8413,602957.472104436
8414,526156.465315002
8415,583668.528134533
8416,1310269.7452143
8417,530657.565166057
8418,566702.22893362
8419,589064.391508397
8420,478361.57567169
8421,589394.171161012
8422,574682.420607141
8423,534222.596605496
8424,568937.057529377
8425,532712.356118121
8426,591963.583885856
8427,548940.177186684
8428,490776.755916608
8429,609158.641450963
8430,781871.215735818
8431,794677.188906441
8432,604574.116295246
8433,764438.977836528
8434,519902.402966019
8435,485967.087110464
8436,614520.768191921
8437,549264.79422741
8438,568346.761638596
8439,507488.947571941
8440,722561.198141784
8441,586133.427001334
8442,1043192.85302998
8443,556294.985644563
8444,551101.954099649
8445,392580.589076174
8446,739195.638901666
8447,582692.939225128
8448,512298.998943255
8449,553524.004998612
8450,630073.550863363
8451,485423.39405042
8452,527638.847742501
8453,583440.174138937
8454,612832.730705599
8455,665810.820859856
8456,528446.348442633
8457,929904.420014659
8458,520243.562933994
8459,431181.617213178
8460,488266.111665487
8461,690925.960124281
8462,571737.057012707
8463,627285.284417422
8464,507327.478339794
8465,555113.264922349
8466,589063.017632423
8467,932013.894101021
8468,914800.416623014
8469,581240.741807593
8470,562423.090558994
8471,576137.368835701
8472,637841.506158786
8473,548861.33636724
8474,609600.824915186
8475,519975.279868094
8476,486750.208876238
8477,633927.796000386
8478,538613.837605821
8479,563149.726223812
8480,570823.2018818
8481,1051172.76806533
8482,459168.288122544
8483,591768.531948748
8484,549171.252707807
8485,470346.390992439
8486,624379.214626839
8487,672283.59865346
8488,1455762.55608033
8489,599578.467658841
8490,535817.703495203
8491,723746.605902726
8492,778963.629455157
8493,640166.512473027
8494,748106.842274975
8495,522924.417227594
8496,595600.92839534
8497,832241.994154514
8498,484252.821140508
8499,600836.072631598
8500,577783.211589432
8501,524083.010375786
8502,583354.658879401
8503,541396.982995877
8504,595361.548636885
8505,507962.138418342
8506,447703.830538955
8507,566828.187790183
8508,582442.509357202
8509,571299.760269055
8510,521781.507673048
8511,661835.522345336
8512,541608.028015114
8513,1275052.66618378
8514,527440.726712957
8515,535398.814564543
8516,628588.179566932
8517,569147.375910128
8518,528125.920697034
8519,505093.150461107
8520,463450.017583746
8521,835071.32125124
8522,1201231.58508306
8523,480554.81480365
8524,843036.42777894
8525,473182.196253717
8526,543434.603957046
8527,495959.368696383
8528,754645.338161588
8529,587179.028128297
8530,495578.624788987
8531,988329.171412807
8532,473600.039885128
8533,507128.515231439
8534,1326948.6229851
8535,607967.19428641
8536,843690.468325139
8537,1132959.52176606
8538,510047.54870366
8539,521046.830187295
8540,542463.571270497
8541,744276.985407534
8542,594772.606889489
8543,636633.450076874
8544,759079.844847422
8545,473887.187906831
8546,501080.29570416
8547,426754.571705002
8548,598742.885882455
8549,552037.055843058
8550,510871.480707426
8551,624586.272892569
8552,506271.65138309
8553,810514.502746436
8554,566567.368379955
8555,518592.67981231
8556,515599.806094528
8557,566841.063722453
8558,503700.985576089
8559,512535.724726298
8560,606064.95012609
8561,909585.019164833
8562,607967.19428641
8563,484416.150533231
8564,425527.158925059
8565,503401.763804574
8566,522444.583970429
8567,850344.742755772
8568,577343.22296397
8569,698524.434176249
8570,599504.145253495
8571,565267.544833488
8572,493830.183918537
8573,521709.750812287
8574,566236.298113191
8575,601490.696628004
8576,548613.011757844
8577,872118.43720457
8578,514458.442037587
8579,922350.305640464
8580,859594.365555519
8581,613599.30295544
8582,534008.366472956
8583,523569.525640346
8584,571029.214705389
8585,549853.835674346
8586,521709.750812287
8587,796468.567525599
8588,576202.288129586
8589,592393.705653473
8590,503855.120422458
8591,622352.933444712
8592,519006.828538992
8593,470544.724585962
8594,498029.17846294
8595,588121.919404068
8596,570564.242995397
8597,569867.989574207
8598,578645.809094671
8599,516095.229799693
8600,960232.714761139
8601,1616199.56884892
8602,442060.630405354
8603,505639.023523999
8604,501952.876262138
8605,521053.390824982
8606,1291075.45889607
8607,561911.596681372
8608,578559.814289563
8609,1625248.91672683
8610,623261.343711675
8611,567876.854244017
8612,518462.897618184
8613,667828.985971728
8614,543137.65524777
8615,565231.436517981
8616,500550.986898463
8617,489060.496362397
8618,533840.977184291
8619,1128820.24621396
8620,533148.918250314
8621,758893.021591922
8622,684972.746166263
8623,511163.455010247
8624,498697.370717513
8625,717881.313144771
8626,555213.536181443
8627,513542.097692732
8628,524032.293836234
8629,1055195.83015246
8630,529443.24817331
8631,552718.351955688
8632,515951.47101044
8633,490931.423734727
8634,607967.077509266
8635,827162.762097728
8636,645325.101206948
8637,654463.996542321
8638,557731.006753142
8639,591721.884005503
8640,509394.998132309
8641,510993.550703607
8642,575080.401360523
8643,568826.569737764
8644,571162.592130202
8645,589562.441861505
8646,570333.916332337
8647,697507.15460601
8648,493212.906663906
8649,658189.065469825
8650,569536.309074315
8651,579954.443108694
8652,1033284.43961851
8653,1375951.1312152
8654,616869.097720323
8655,655780.523655991
8656,498891.267118522
8657,634626.324038483
8658,368431.239592301
8659,549853.835674346
8660,625327.139310267
8661,612159.349886297
8662,520331.280098669
8663,589442.027210777
8664,427954.345366134
8665,538547.841935531
8666,642485.357809767
8667,1338205.4251328
8668,610719.245580671
8669,578690.275289856
8670,936187.336623646
8671,593154.649834782
8672,543951.410494388
8673,613843.590333375
8674,615929.367300438
8675,623079.314404131
8676,508223.280468247
8677,653998.58404713
8678,822494.478310792
8679,433169.133692431
8680,523974.773384871
8681,522619.416775019
8682,631036.097920453
8683,717888.044122434
8684,541361.372555131
8685,603380.713460505
8686,449025.786825004
8687,575661.868270262
8688,661351.041742531
8689,614446.478295246
8690,523174.672199772
8691,502355.865544445
8692,566866.097404786
8693,479845.421446568
8694,602853.384448217
8695,724441.731347186
8696,607040.490695857
8697,528898.452980515
8698,669584.363359284
8699,646118.236328402
8700,404763.909891093
8701,520331.425688574
8702,537517.960632667
8703,540838.479145827
8704,635001.118056422
8705,542995.535567176
8706,714597.042618396
8707,596254.96682261
8708,530984.70020844
8709,534372.598102968
8710,1344949.24581765
8711,618963.103998915
8712,603382.359444881
8713,526971.538757104
8714,735762.224844202
8715,917318.592756765
8716,552363.688091316
8717,634802.841631635
8718,733214.015923824
8719,669651.445202602
8720,493742.96674167
8721,511743.808788069
8722,819911.523727319
8723,595162.785392637
8724,559027.543293435
8725,566953.954028566
8726,625928.411800291
8727,522502.243380102
8728,588470.573864706
8729,501080.29570416
8730,801473.213087354
8731,548895.799383529
8732,1086975.07085513
8733,631522.03503108
8734,552932.468751964
8735,477656.356021816
8736,539016.690048069
8737,536787.018166802
8738,979074.73201378
8739,825688.088995923
8740,499330.594089609
8741,799963.711731454
8742,582886.311893805
8743,547485.496089521
8744,613677.683177931
8745,498438.214366727
8746,758946.393222531
8747,543444.4826106
8748,539790.684064668
8749,645245.846344698
8750,560451.533052266
8751,445959.027272656
8752,713900.636661943
8753,569932.204769143
8754,628588.179566932
8755,516591.181029038
8756,513200.083897391
8757,576338.817342051
8758,549853.835674346
8759,615703.737050228
8760,938522.225577174
8761,493212.906663906
8762,601428.87778526
8763,647408.618950929
8764,588398.803534918
8765,459730.565080571
8766,657875.881794562
8767,535065.509041485
8768,535709.691102424
8769,1066229.30616645
8770,506264.903958614
8771,496484.472956877
8772,525940.783584629
8773,1334713.71332161
8774,520336.022263073
8775,561203.885678354
8776,587850.236933482
8777,467765.898368139
8778,512144.287855118
8779,738534.785530932
8780,536526.294956068
8781,662306.008551321
8782,514617.57111226
8783,562569.082390681
8784,578737.964267218
8785,506569.615065384
8786,527299.900409216
8787,549683.056887252
8788,486228.609159336
8789,451859.607051897
8790,527793.436648213
8791,803780.582606205
8792,538326.518910652
8793,993681.847803444
8794,521525.214165125
8795,521525.214165125
8796,539116.513203966
8797,590223.154150443
8798,581520.959562539
8799,619031.736766933
8800,504408.259520521
8801,519268.091207193
8802,667597.676649508
8803,614561.680824012
8804,598863.489285783
8805,517083.177885881
8806,590403.872410856
8807,485127.086392231
8808,549883.832747356
8809,1066427.88438164
8810,479813.203020596
8811,580233.424989795
8812,580798.730908534
8813,537439.603942833
8814,485127.086392231
8815,581185.887155518
8816,607131.926984465
8817,564765.202570014
8818,592784.292727554
8819,540083.740849759
8820,574850.082058577
8821,502933.725153394
8822,613237.27911637
8823,641762.332506591
8824,643479.347914685
8825,567412.904965935
8826,615214.631962723
8827,631805.722462922
8828,544846.492533777
8829,590766.349034338
8830,726817.664756067
8831,485447.104147793
8832,499826.252591251
8833,485462.813622702
8834,542463.571270497
8835,1020411.56109198
